

SubNetwork,MeContext,ManagedElement,ENodeBFunction,EUtranCellFDD,EUtranFreqRelation
NodeId	ENodeBFunctionId	EUtranCellFDDId	EUtranFreqRelationId	anrMeasOn	cellReselectionPriority	connectedModeMobilityPrio	interFreqMeasType	qOffsetFreq	qRxLevMin	threshXHighQ	threshXLow	threshXLowQ	voicePrio
CSL00033R	1	CSL00033_9C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00033R	1	CSL00033_9C_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00033R	1	CSL00033_9C_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00033R	1	CSL00033_9C_2	775	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00033R	1	CSL00033_9C_2	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL00034R	1	CSL00034_7C_1	1125	true	4	1	EVENT_A3	3	-122	18	6	14	5
CSL00034R	1	CSL00034_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00034R	1	CSL00034_7C_1	775	true	4	1	EVENT_A3	3	-122	18	6	14	5
CSL00034R	1	CSL00034_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00034R	1	CSL00034_7C_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00034R	1	CSL00034_9C_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00034R	1	CSL00034_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00034R	1	CSL00034_9C_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00034R	1	CSL00034_9C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00034R	1	CSL00034_9C_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00034R	1	CSL00034_9C_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00034R	1	CSL00034_9C_2	775	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00039R	1	CSL00039_3C_1	1125	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL00039R	1	CSL00039_3C_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL00039R	1	CSL00039_3C_1	775	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL00039R	1	CSL00039_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00039R	1	CSL00039_3C_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00039R	1	CSL00039_7C_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00039R	1	CSL00039_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00039R	1	CSL00039_7C_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00039R	1	CSL00039_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00039R	1	CSL00039_9C_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00039R	1	CSL00039_9C_1	1975	true	2	1	EVENT_A3	-2	-122	18	6	22	5
CSL00039R	1	CSL00039_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00039R	1	CSL00039_9C_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00039R	1	CSL00039_9C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00039R	1	CSL00039_9C_2	1125	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00039R	1	CSL00039_9C_2	1975	true	2	1	EVENT_A3	-2	-122	18	6	14	5
CSL00039R	1	CSL00039_9C_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00039R	1	CSL00039_9C_2	775	true	3	5	EVENT_A3	0	-122	18	6	14	5
CSL00039R	1	CSL00039_9C_2	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00058	1	CSL00058_7B_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL00058	1	CSL00058_9C_1	800	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00083R	1	CSL00083_3C_1	2454	true	1	2	EVENT_A3	0	-122	2	6	16	-1
CSL00083R	1	CSL00083_3C_1	5780	true	2	2	EVENT_A3	-2	-122	2	6	12	0
CSL00083R	1	CSL00083_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00083R	1	CSL00083_3C_1	9820	true	5	5	EVENT_A3	0	-122	2	6	0	5
CSL00083R	1	CSL00083_7C_1	2454	true	1	1	EVENT_A3	0	-122	2	6	22	-1
CSL00083R	1	CSL00083_7C_1	5330	true	1	1	EVENT_A5	0	-122	2	6	0	5
CSL00083R	1	CSL00083_7C_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL00083R	1	CSL00083_7C_1	850	true	4	1	EVENT_A3	0	-122	2	6	0	5
CSL00083R	1	CSL00083_7C_1	9820	true	5	1	EVENT_A3	0	-122	2	6	0	5
CSL00083R	1	CSL00083_9C_1	2454	true	1	1	EVENT_A3	0	-122	2	6	22	-1
CSL00083R	1	CSL00083_9C_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL00083R	1	CSL00083_9C_1	5780	true	2	1	EVENT_A3	-2	-122	2	6	12	0
CSL00083R	1	CSL00083_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00083R	1	CSL00083_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	0	5
CSL00084R	1	CSL00084_3C_1	5780	true	2	2	EVENT_A3	-6	-122	2	6	12	0
CSL00084R	1	CSL00084_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00084R	1	CSL00084_3C_1	9820	true	5	5	EVENT_A3	0	-122	2	6	0	5
CSL00084R	1	CSL00084_7C_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL00084R	1	CSL00084_7C_1	850	true	4	1	EVENT_A3	0	-122	2	6	0	5
CSL00084R	1	CSL00084_7C_1	9820	true	5	1	EVENT_A3	0	-122	2	6	0	5
CSL00084R	1	CSL00084_9C_1	5780	true	2	1	EVENT_A3	-4	-122	2	6	12	0
CSL00084R	1	CSL00084_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00084R	1	CSL00084_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	0	5
CSL00088R	1	CSL00088_3C_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL00088R	1	CSL00088_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00088R	1	CSL00088_3C_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00088R	1	CSL00088_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00088R	1	CSL00088_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00088R	1	CSL00088_7C_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL00088R	1	CSL00088_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00088R	1	CSL00088_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00097R	1	CSL00097_3D_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL00097R	1	CSL00097_3D_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00097R	1	CSL00097_3D_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00097R	1	CSL00097_7D_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00097R	1	CSL00097_7D_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00097R	1	CSL00097_7D_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL00097R	1	CSL00097_9D_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00097R	1	CSL00097_9D_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00097R	1	CSL00097_9D_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00099R	1	CSL00099_3C_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL00099R	1	CSL00099_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00099R	1	CSL00099_3C_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00099R	1	CSL00099_7C_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	22	5
CSL00099R	1	CSL00099_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00099R	1	CSL00099_7C_1	850	true	4	1	EVENT_A3	4	-122	18	6	14	5
CSL00099R	1	CSL00099_7C_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL00099R	1	CSL00099_9C_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL00099R	1	CSL00099_9C_1	5780	true	2	1	EVENT_A3	-6	-122	18	6	12	0
CSL00099R	1	CSL00099_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00099R	1	CSL00099_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00299	1	CSL00299_7R_1_DB	1	true	2	5	EVENT_A5	0	-122	18	0	14	5
CSL00299	1	CSL00299_7R_1_DB	1975	true	2	1	EVENT_A3	0	-122	18	0	14	5
CSL00299	1	CSL00299_7R_1_DB	850	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00299	1	CSL00299_7S_1_DB	1	true	2	5	EVENT_A5	0	-122	18	0	14	5
CSL00299	1	CSL00299_7S_1_DB	1975	true	2	1	EVENT_A3	0	-122	18	0	14	5
CSL00299	1	CSL00299_7S_1_DB	850	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00401	1	CSL00401_2R_1_DB	1	true	3	5	EVENT_A5	0	-122	18	0	14	5
CSL00401	1	CSL00401_2R_1_DB	5780	true	3	1	EVENT_A3	0	-122	18	0	12	0
CSL00401	1	CSL00401_2R_1_DB	850	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00401	1	CSL00401_2S_1_DB	1	true	3	5	EVENT_A5	0	-122	18	0	14	5
CSL00401	1	CSL00401_2S_1_DB	5780	true	3	1	EVENT_A3	0	-122	18	0	12	0
CSL00401	1	CSL00401_2S_1_DB	850	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00535L	1	CSL00535_3A_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00535L	1	CSL00535_3B_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00535L	1	CSL00535_3C_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00535L	1	CSL00535_3D_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00535L	1	CSL00535_3E_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00535L	1	CSL00535_3F_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00555L	1	CSL00555_3A_1_L	9820	false	5	5	EVENT_A5	0	-122	2	0	0	5
CSL00555L	1	CSL00555_3C_1_L	9820	false	5	5	EVENT_A5	0	-122	2	0	0	5
CSL00583L	1	CSL00583_3A_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00583L	1	CSL00583_3B_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00583L	1	CSL00583_3C_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00583L	1	CSL00583_3D_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00583L	1	CSL00583_3E_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00583L	1	CSL00583_3F_1_L	9820	true	5	5	EVENT_A3	0	-122	2	0	0	5
CSL00611	1	CSL00611_7B_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_7B_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_7B_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_7B_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_7C_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_7C_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_7C_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00611	1	CSL00611_9B_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00611	1	CSL00611_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00611	1	CSL00611_9B_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00611	1	CSL00611_9B_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00611	1	CSL00611_9B_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00611	1	CSL00611_9B_2	775	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00611	1	CSL00611_9C_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00611	1	CSL00611_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00611	1	CSL00611_9C_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00611	1	CSL00611_9C_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL00611	1	CSL00611_9C_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00611	1	CSL00611_9C_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00611	1	CSL00611_9C_2	775	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_7B_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7B_1	2200	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7B_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7B_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7B_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7B_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7C_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7C_1	2200	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7C_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00615	1	CSL00615_9B_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_9B_1	2200	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00615	1	CSL00615_9B_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_9B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_9C_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_9C_1	2200	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00615	1	CSL00615_9C_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00615	1	CSL00615_9C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00722R	1	CSL00722_3C_1	1125	true	3	4	EVENT_A3	-2	-122	12	6	12	5
CSL00722R	1	CSL00722_3C_1	5780	true	2	2	EVENT_A3	-4	-122	18	6	12	0
CSL00722R	1	CSL00722_3C_1	775	true	3	4	EVENT_A3	-2	-122	12	6	12	5
CSL00722R	1	CSL00722_3C_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00722R	1	CSL00722_7C_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00722R	1	CSL00722_7C_1	5330	true	1	1	EVENT_A5	0	-122	2	6	0	5
CSL00722R	1	CSL00722_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00722R	1	CSL00722_7C_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00722R	1	CSL00722_7C_1	9820	true	5	1	EVENT_A3	4	-122	18	6	14	5
CSL00722R	1	CSL00722_9C_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00722R	1	CSL00722_9C_1	2454	true	1	1	EVENT_A3	0	-122	2	6	0	-1
CSL00722R	1	CSL00722_9C_1	5330	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL00722R	1	CSL00722_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00722R	1	CSL00722_9C_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00722R	1	CSL00722_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00722R	1	CSL00722_9C_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00722R	1	CSL00722_9C_2	2454	true	1	1	EVENT_A3	0	-122	2	6	0	-1
CSL00722R	1	CSL00722_9C_2	5330	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL00722R	1	CSL00722_9C_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00722R	1	CSL00722_9C_2	775	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00722R	1	CSL00722_9C_2	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00732	1	CSL00732_2R_1_DB	1	true	2	5	EVENT_A5	0	-122	18	0	14	5
CSL00732	1	CSL00732_2R_1_DB	5780	true	2	1	EVENT_A3	0	-122	18	0	12	0
CSL00732	1	CSL00732_2S_1_DB	1	true	2	5	EVENT_A5	0	-122	18	0	14	5
CSL00732	1	CSL00732_2S_1_DB	850	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00732	1	CSL00732_2T_1_DB	1	true	2	5	EVENT_A5	0	-122	18	0	14	5
CSL00732	1	CSL00732_2T_1_DB	850	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00778R	1	CSL00778_3B_1	1125	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL00778R	1	CSL00778_3B_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL00778R	1	CSL00778_3B_1	775	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL00778R	1	CSL00778_3B_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00778R	1	CSL00778_7B_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00778R	1	CSL00778_7B_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00778R	1	CSL00778_7B_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00778R	1	CSL00778_7B_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL00778R	1	CSL00778_9B_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00778R	1	CSL00778_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00778R	1	CSL00778_9B_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00778R	1	CSL00778_9B_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00778R	1	CSL00778_9B_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00778R	1	CSL00778_9B_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00778R	1	CSL00778_9B_2	775	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00778R	1	CSL00778_9B_2	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00900	1	CSL00900_9R_1_DB	5780	true	2	1	EVENT_A3	0	-122	18	6	12	0
CSL00900	1	CSL00900_9V_1_DB	850	true	3	5	EVENT_A5	0	-122	18	6	14	5
CSL00912R	1	CSL00912_2C_1	1125	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00912R	1	CSL00912_2C_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00912R	1	CSL00912_2C_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL00912R	1	CSL00912_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00912R	1	CSL00912_2C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00912R	1	CSL00912_3C_1	1975	true	3	4	EVENT_A3	-4	-122	18	6	14	5
CSL00912R	1	CSL00912_3C_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL00912R	1	CSL00912_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00912R	1	CSL00912_3C_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00912R	1	CSL00912_7C_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL00912R	1	CSL00912_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00912R	1	CSL00912_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00912R	1	CSL00912_7C_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL00912R	1	CSL00912_9C_1	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL00912R	1	CSL00912_9C_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL00912R	1	CSL00912_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL00912R	1	CSL00912_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00912R	1	CSL00912_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00938R	1	CSL00938_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00938R	1	CSL00938_2B_1	5780	true	3	1	EVENT_A3	-4	-122	18	6	12	0
CSL00938R	1	CSL00938_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00938R	1	CSL00938_2B_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00938R	1	CSL00938_3B_1	1975	true	3	4	EVENT_A3	-4	-122	18	6	14	5
CSL00938R	1	CSL00938_3B_1	2454	true	1	2	EVENT_A3	0	-122	2	6	16	-1
CSL00938R	1	CSL00938_3B_1	5330	true	1	-1	EVENT_A5	0	-122	14	6	14	-1
CSL00938R	1	CSL00938_3B_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL00938R	1	CSL00938_3B_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00938R	1	CSL00938_3B_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL00938R	1	CSL00938_7B_1	1975	true	2	1	EVENT_A3	0	-122	18	6	14	5
CSL00938R	1	CSL00938_7B_1	5330	true	1	1	EVENT_A5	0	-122	2	6	0	5
CSL00938R	1	CSL00938_7B_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL00938R	1	CSL00938_7B_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL00938R	1	CSL00938_7B_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL00938R	1	CSL00938_9B_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL00938R	1	CSL00938_9B_1	5780	true	2	1	EVENT_A3	0	-122	18	6	12	0
CSL00938R	1	CSL00938_9B_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00938R	1	CSL00938_9B_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL00964R	1	CSL00964_2C_1	5780	true	3	1	EVENT_A3	-4	-122	2	6	12	0
CSL00964R	1	CSL00964_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00964R	1	CSL00964_3C_1	1975	true	3	4	EVENT_A3	-4	-122	2	6	14	5
CSL00964R	1	CSL00964_3C_1	5780	true	2	2	EVENT_A3	-6	-122	2	6	12	0
CSL00964R	1	CSL00964_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00964R	1	CSL00964_3C_1	9820	true	5	5	EVENT_A3	0	-122	2	6	0	5
CSL00964R	1	CSL00964_7C_1	1975	true	2	1	EVENT_A3	-4	-122	2	6	0	5
CSL00964R	1	CSL00964_7C_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL00964R	1	CSL00964_7C_1	850	true	4	1	EVENT_A3	0	-122	2	6	0	5
CSL00964R	1	CSL00964_7C_1	9820	true	5	1	EVENT_A3	0	-122	2	6	0	5
CSL00964R	1	CSL00964_7C_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	0	5
CSL00964R	1	CSL00964_7C_3_F	5780	true	2	1	EVENT_A3	0	-122	2	6	0	5
CSL00964R	1	CSL00964_9C_1	1975	true	3	1	EVENT_A3	-4	-122	18	6	22	5
CSL00964R	1	CSL00964_9C_1	5780	true	2	1	EVENT_A3	-4	-122	2	6	12	0
CSL00964R	1	CSL00964_9C_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL00964R	1	CSL00964_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	0	5
CSL00968R	1	CSL00968_2B_1	1975	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL00968R	1	CSL00968_2B_1	5780	true	3	1	EVENT_A3	0	-122	2	6	12	0
CSL00968R	1	CSL00968_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL00968R	1	CSL00968_2B_1	9820	true	5	1	EVENT_A3	0	-122	14	6	0	5
CSL00968R	1	CSL00968_2B_2	66986	false	1	-1	EVENT_A3	0	-122	2	6	14	-1
CSL00968R	1	CSL00968_3B_1	1975	true	3	4	EVENT_A3	0	-122	2	6	14	5
CSL00968R	1	CSL00968_3B_1	5780	true	2	2	EVENT_A3	0	-122	2	6	12	0
CSL00968R	1	CSL00968_3B_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL00968R	1	CSL00968_3B_1	9820	true	5	5	EVENT_A3	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_1	1975	true	2	1	EVENT_A3	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_1	5330	true	1	1	EVENT_A5	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_1	5780	true	2	5	EVENT_A3	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_1	850	true	4	1	EVENT_A3	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_1	9820	true	5	1	EVENT_A3	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_3_F	5330	true	1	5	EVENT_A5	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_3_F	5780	true	2	1	EVENT_A5	0	-122	2	6	0	5
CSL00968R	1	CSL00968_7B_3_F	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL00968R	1	CSL00968_8B_1	1975	true	3	-1	EVENT_A3	0	-122	18	6	22	-1
CSL00968R	1	CSL00968_8B_1	5780	true	3	1	EVENT_A3	0	-122	2	6	12	0
CSL00968R	1	CSL00968_8B_1	850	true	3	-1	EVENT_A3	0	-122	18	6	22	-1
CSL00968R	1	CSL00968_8B_1	9820	true	3	-1	EVENT_A3	0	-122	14	6	0	-1
